data
2335.16
2335.16
2335.16
2335.16
2335.16
2366.15
2349.03
2344.73
2336.1
2337.42
2337.42
2337.42
2332.99
2348.49
2373.94
2375.66
2375.03
2375.03
2375.03
2375.03
2380.31
2377.59
2381.36
2370.63
2370.63
2370.63
2351.06
2338.76
2329.35
2346.06
2375.86
2375.86
2375.86
2424.27
2410.96
2435.52
2450.63
2452.5
2452.5
2452.5
2493.98
2490.06
2518.34
2517.44
2475.75
2475.75
2475.75
2475.75
2482.41
2486.07
2484.62
2450.8
2450.8
2450.8
2443.72
2470.99
2482.15
2511.34
2510.82
2510.82
2510.82
2534.83
2569.1
2570.11
2564.3
2559.04
2559.04
2559.04
2559.04
2568.12
2566.76
2578.02
2607.13
2607.13
2607.13
2607.13
2619.75
2634.06
2633.12
2579.08
2579.08
2579.08
2579.08
2579.08
2574.74
2562.85
2525.5
2525.5
2525.5
2491.45
2488.33
2512.4
2534.13
2549.77
2549.77
2549.77
2556.72
2531.85
2521.18
2521.18
2470.32
2470.32
2470.32
2450.79
2458.56
2466.95
2443.35
2426
2426
2426
2426.52
2436.43
2429.24
2415.51
2389.87
2389.87
2389.87
2389.87
2388.13
2363.82
2363.56
2371.77
2371.77
2371.77
2372.95
2362.28
2356.49
2366.36
2370.49
2370.49
2370.49
2370.49
2362.67
2374.59
2398
2425.65
2425.65
2425.65
2409.54
2402.07
2396.63
2398.56
2398.83
2398.83
2398.83
2398.83
2377.18
2381.46
2387.31
2388.54
2388.54
2388.54
2409.93
2406.89
2399.92
2392.81
2390.66
2390.66
2390.66
2395.43
2396.41
2399.46
2408.62
2417.23
2417.23
2417.23
2420.25
2411.68
2399.36
2397.07
2394.31
2394.31
2394.31
2390.41
2396.38
2403.43
2393.47
2395.23
2395.23
2395.23
2395.23
2387.11
2389.07
2374.51
2356.53
2356.53
2356.53
2356.53
2359.41
2348.43
2345.49
2340.89
2340.89
2340.89
2341.51
2341.33
2339.92
2327.23
2314.76
2314.76
2314.76
2315.38
2308.49
2302.64
2296.65
2300.88
2300.88
2300.88
2300.88
2288.13
2282.52
2268.47
2277.66
2277.66
2277.66
2277.66
2277.21
2274.26
2276.37
2285.65
2285.65
2285.65
2283.99
2282.67
2283.33
2283.33
2298.52
2298.52
2298.52
2320.64
2317.35
2300.42
2295.99
2293.42
2293.42
2293.42
2292.63
2278.97
2279.82
2280.5
2280.5
2280.5
2280.5
2272.09
2272.27
2272.75
2270.18
2262.15
2262.15
2262.15
2255.38
2249.28
2234.36
2229.28
2228.76
2228.76
2228.76
2228.76
2225.44
2233.31
2238.79
2238.79
2238.79
2238.79
2238.79
2231.42
2218.11
2218.05
2228.38
2228.38
2228.38
2228.38
2238.52
2250.6
2231.48
2221.35
2221.35
2221.35
2221.35
2221.96
2224.22
2226.06
2229.29
2229.29
2229.29
2240.32
2250.38
2254.67
2252.88
2259.43
2259.43
2259.43
2261.22
2259.72
2255.17
2246.06
2241.53
2241.53
2241.53
2229.3
2232.37
2235.3
2239.2
2229.87
2229.87
2229.87
2230.4
2223.3
2221.43
2219.15
2221.7
2221.7
2221.7
2221.7
2220.76
2218.78
2214.44
2216.57
2216.57
2216.57
2211.46
2224.12
2231.94
2246.88
2242.62
2242.62
2242.62
2245.71
2222.45
2218.94
2214.05
2210.98
2210.98
2210.98
2205.77
2206.38
2210.12
2197.76
2204.05
2204.05
2204.05
2204.05
2186.21
2172.6
2168.95
2174.72
2174.72
2174.72
2172.14
2172.09
2169.67
2155.06
2190.3
2190.3
2190.3
2189.18
2171.47
2166.93
2166.93
2166.93
2166.93
2166.93
2164.55
2157.82
2154.61
2152.65
2138.74
2138.74
2138.74
2136.82
2141.35
2148.46
2143.31
2121.42
2121.42
2121.42
2115.56
2119.37
2112.61
2111.52
2110.67
2110.67
2110.67
2104.16
2104.16
2085.18
2077.12
2069.01
2069.01
2069.01
2081.24
2074.03
2045.51
2041.39
2029.2
2029.2
2029.2
2002.04
1995.17
1988.01
1990.43
1985.33
1985.33
1985.33
1985.33
1957.54
1963.56
1962.59
1934.55
1934.55
1934.55
1934.55
1914.96
1930.64
1900.09
1885.8
1885.8
1885.8
1882.06
1877.88
1886.92
1900.68
1924.54
1924.54
1924.54
1924.54
1931.36
1947.37
1945.09
1920.25
1920.25
1920.25
1920.25
1896.07
1905.13
1938.17
1944.01
1944.01
1944.01
1960.32
1965.31
1982.29
1958.09
1960.61
1960.61
1960.61
1960.61
1958.95
1958.95
1969.36
1962.55
1962.55
1962.55
1945.94
1960.31
1964.82
1954.48
1956.05
1956.05
1956.05
1942.43
1931.04
1928.59
1921.04
1921.04
1921.04
1921.04
1912.9
1916.23
1935.68
1981.58
1984.1
1984.1
1984.1
1971.8
1958.5
1971.2
1957.68
1963.69
1963.69
1963.69
1976.89
1976.89
1957.58
1981.9
2006.79
2006.79
2006.79
1997.38
2016.3
2048.44
2124.4
2113.54
2113.54
2113.54
2113.54
2154.94
2133.04
2138.13
2128.17
2128.17
2128.17
2114.15
2147.34
2160.65
2173.17
2160.99
2160.99
2160.99
2160.99
2161.56
2174.56
2166.6
2191
2191
2191
2194.65
2185.89
2182.22
2157.75
2128.5
2128.5
2128.5
2130.66
2124.36
2055.28
2042.63
2026.33
2026.33
2026.33
2028.95
2045.51
2009.46
2013.18
2023.19
2023.19
2023.19
2015.75
2013.39
2017.69
2018.45
1999.95
1999.95
1999.95
1999.95
1968.13
1972.81
1963.03
1978.97
1978.97
1978.97
1978.97
2004.58
1994.06
2018.55
2007.24
2007.24
2007.24
2022.76
2006.67
2025.7
2020.29
2005.28
2005.28
2005.28
1995.94
1999.44
1987.69
2008.11
2014.12
2014.12
2014.12
2014.12
2012.89
2023.99
2033.94
2045.59
2045.59
2045.59
2045.59
2051.88
2032.04
2044.7
2040.35
2040.35
2040.35
2054.3
2056.28
2074.6
2074.6
2088.24
2088.24
2088.24
2089.11
2094.74
2066.81
2060.42
2043.11
2043.11
2043.11
2052.18
2057.4
2036.6
2023.18
2016.77
2016.77
2016.77
2009.83
2005.82
2003.9
2017.36
2009.85
2009.85
2009.85
2006.48
2007.98
2005.92
2000.58
1993.08
1993.08
1993.08
1989.7
1989.7
1987.81
2001.72
2014.76
2014.76
2014.76
2014.76
2014.76
2012.82
2013.27
2013.98
2013.98
2013.98
2013.98
2000.91
2004.7
2003.74
1985.35
1985.35
1985.35
1949.43
1948.91
1960.49
1947.6
1968.13
1968.13
1968.13
1968.13
2007.41
2005.08
1970.65
1961.3
1961.3
1961.3
1969.65
1946.54
1939.6
1939.77
1921.94
1921.94
1921.94
1917.26
1928.3
1929.7
1935.49
1923.08
1923.08
1923.08
1912.8
1901.38
1898.4
1894.87
1905.37
1905.37
1905.37
1905.37
1890.74
1910.81
1895.85
1892
1892
1892
1887.97
1879.19
1854.87
1843.59
1845.17
1845.17
1845.17
1849.46
1841.61
1856.69
1880.12
1902.17
1902.17
1902.17
1864.78
1865.98
1853.41
1856.01
1843.95
1843.95
1843.95
1857.55
1823.11
1815.65
1815.65
1815.65
1815.65
1815.65
1815.65
1835.01
1821.31
1810.68
1821.6
1821.6
1821.6
1834.96
1827.94
1826.34
1824.39
1816.28
1816.28
1816.28
1811.23
1812.85
1799.07
1791.63
1792.49
1792.49
1792.49
1792.69
1797.89
1798.89
1792.87
1785.17
1785.17
1785.17
1780.79
1775.08
1765.3
1765.75
1775.22
1775.22
1775.22
1767.73
1780.21
1767.27
1767.27
1756.25
1756.25
1756.25
1756.25
1769.32
1787.62
1793.13
1781.79
1781.79
1781.79
1781.29
1780.01
1787.65
1792.94
1785.04
1785.04
1785.04
1779.35
1787.59
1779.48
1779.59
1777.98
1777.98
1777.98
1777.98
1772.55
1767.41
1755.95
1744.01
1744.01
1744.01
1744.01
1730.61
1728.76
1709.95
1702.44
1702.44
1702.44
1687.13
1696.79
1700.94
1705.35
1707.87
1707.87
1707.87
1684.52
1655.42
1652.41
1670.31
1678.82
1678.82
1678.82
1713.63
1748.04
1783.44
1832.81
1923.02
1923.02
1923.02
1923.02
1915.44
1818.6
1748.43
1748.43
1748.43
1748.43
1719.48
1736.49
1728.74
1768.09
1778.8
1778.8
1778.8
1753.51
1777.17
1768.53
1757.79
1788.24
1788.24
1788.24
1802.01
1797.43
1772.25
1777.1
1785.17
1785.17
1785.17
1764.48
1789.68
1792.24
1800.54
1779.97
1779.97
1779.97
1771.31
1772.16
1782.92
1782.92
1816.25
1816.25
1816.25
1821.76
1836.25
1854.16
1853.45
1882.11
1882.11
1882.11
1882.11
1891.99
1880.69
1864.26
1872.07
1872.07
1872.07
1873.94
1892.06
1887.71
1907.97
1932.2
1932.2
1932.2
1932.2
1975.1
1992.59
2017.53
2041.81
2041.81
2041.81
2031.12
2071.24
2081.32
2082.46
2051.55
2051.55
2051.55
2071.29
2109.37
2139.14
2187.01
2067.45
2067.45
2067.45
2045.85
2077.59
2147.41
2118.31
2105.61
2105.61
2105.61
2174.62
2184.76
2166.05
2192.69
2160.08
2160.08
2160.08
2250.73
2261.96
2326.41
2254.24
2318.63
2318.63
2318.63
2318.63
2223.94
2316.54
2304.68
2271.98
2271.98
2271.98
2243.49
2296.32
2346.47
2361.01
2386.48
2386.48
2386.48
2379.24
2382.31
2374.1
2359.52
2392.28
2392.28
2392.28
2392.28
2351.56
2327.78
2342.65
2317.34
2317.34
2317.34
2281.24
2281.24
2335.02
2329.82
2308.65
2308.65
2308.65
2308.65
2329.9
2342.18
2359.26
2355.71
2355.71
2355.71
2314.72
2307.37
2324.1
2324.1
2318
2318
2318
2320.12
2315.35
2317.48
2323.28
2333.54
2333.54
2333.54
2333.54
2311.7
2302.93
2278.29
2273.24
2273.24
2273.24
2254.5
2223.3
2173.86
2163.14
2167.35
2167.35
2167.35
2169.83
2180.49
2198.09
2198.09
2204.95
2204.95
2204.95
2234
2243.59
2243.59
2243.59
2234.81
2234.81
2234.81
2227.24
2197.72
2214.13
2220.82
2216.23
2216.23
2216.23
2216.23
2226.87
2234.4
2249.64
2227.68
2227.68
2227.68
2227.68
2245.28
2245.97
2247.87
2280.77
2280.77
2280.77
2280.43
2310.83
2341.09
2386.58
2420.26
2420.26
2420.26
2450.78
2443.67
2469.02
2472.65
2449.49
2449.49
2449.49
2450.6
2494.07
2537.82
2520.06
2509.5
2509.5
2509.5
2509.5
2554.4
2558.14
2547.4
2588.31
2588.31
2588.31
2572.3
2596.37
2575.5
2555.05
2555.89
2555.89
2555.89
2590.97
2588.96
2589.48
2572.92
2548.57
2548.57
2548.57
2559.36
2525.06
2506.73
2481.26
2445.3
2445.3
2445.3
2390.96
2390.98
2383.15
2335.29
2340.83
2340.83
2340.83
2340.83
2353.21
2379.94
2435.81
2485.56
2485.56
2485.56
2561.21
2544.24
2534.99
2451.72
2422.71
2422.71
2422.71
2408.42
2416.63
2388.11
2388.11
2388.11
2388.11
2388.11
2392.22
2394.27
2380.69
2344.98
2343.34
2343.34
2343.34
2376.38
2338.6
2318.83
2300.74
2283.2
2283.2
2283.2
2325.02
2332.47
2289.73
2288.64
2288.64
2288.64
2288.64
2272.55
2256.99
2233.5
2208.98
2210.35
2210.35
2210.35
2220.92
2221.4
2257.36
2251.53
2252.8
2252.8
2252.8
2255.22
2221.27
2196.21
2206.6
2201.44
2201.44
2201.44
2201.44
2213.89
2208.89
2190.45
2140.66
2140.66
2140.66
2109.42
2077.02
2073.55
2072
2063.1
2063.1
2063.1
2091.1
2060.18
2042.19
2026.17
2015.4
2015.4
2015.4
2015.4
2014.91
2071.29
2074.72
2108.2
2108.2
2108.2
2108.2
2165
2158.72
2188.5
2158.67
2158.67
2158.67
2158.67
2145.21
2111.71
2096.23
2086.36
2086.36
2086.36
2109.08
2090.35
2108.2
2105.36
2116.99
2116.99
2116.99
2085.74
2054.19
2018.93
2025.71
2006.82
2006.82
2006.82
2006.82
1986.35
1975.05
1953.12
1970.11
1970.11
1970.11
1982.43
2013.82
2073.92
2043.37
2040.95
2040.95
2040.95
2008.96
1992.98
1987.84
1997.01
1997.01
1997.01
1997.01
2022.56
2050.45
2026.45
1999.98
2016.09
2016.09
2016.09
2016.09
2037.1
2041.91
2012.67
1997.31
1997.31
1997.31
1997.44
2007.2
2044.79
2043.65
2035
2035
2035
2057.81
2068.96
2065.73
2029.75
2018.72
2018.72
2018.72
2018.72
1994.44
1998.17
2008.95
1985.38
1985.38
1985.38
1998.99
1986.86
1960.76
1962.6
1951.38
1951.38
1951.38
1950.77
1914.47
1911.66
1922.5
1926.59
1926.59
1926.59
1921.64
1922
1925.49
1918.87
1919.75
1919.75
1919.75
1925.57
1906.59
1897.31
1870.96
1857.21
1857.21
1857.21
1857.21
1825.68
1830.38
1838.26
1843.81
1843.81
1843.81
1858.4
1913.98
1910.04
1914.89
1924.35
1924.35
1924.35
1932.81
1977.26
2006.18
2004.37
1993.8
1993.8
1993.8
1993.8
2008.72
1963.7
1958.24
1981.61
1981.61
1981.61
1968.45
1969.52
1969.52
1976.89
1971.27
1971.27
1971.27
1971.27
1966.22
1953.45
1962.33
1974.47
1974.47
1974.47
1964.92
1969.01
1974.14
1974.14
1997.47
1997.47
1997.47
1998.45
1990.29
1990.8
1989.94
2003.94
2003.94
2003.94
2009.45
2009.45
2016.73
2016.17
2000.54
2000.54
2000.54
1992.1
2001.86
2005.09
2015.74
2025.85
2025.85
2025.85
2030.17
2054.1
2045.07
2043.41
2043.41
2043.41
2043.41
2037.92
2046.2
2044.23
2044.23
2044.23
2044.23
2044.23
2021.21
1992.78
1971.32
1969.08
1968.24
1968.24
1968.24
1968.24
1959.43
1965.81
1974.13
1967.4
1967.4
1967.4
1967.4
1957.82
1964.18
1967.08
1981.96
1981.96
1981.96
1961.97
1972.22
1988.05
1991.21
1982.29
1982.29
1982.29
1972.6
1959.93
1966.02
1984.16
1997.13
1997.13
1997.13
2003.76
1981.4
1965.03
1943.6
1936.9
1936.9
1936.9
1936.9
1925.79
1928.79
1930.94
1928.86
1928.86
1928.86
1914.87
1924.75
1932.15
1941.98
1932.32
1932.32
1932.32
1913.86
1895.86
1916.41
1928.33
1902.31
1902.31
1902.31
1894.44
1894.3
1888.05
1894.79
1892.99
1892.99
1892.99
1899.75
1896.15
1893.42
1900.55
1907.06
1907.06
1907.06
1907.06
1907.06
1923.41
1922.91
1933.4
1933.4
1933.4
1934.21
1928.59
1921.88
1921.88
1921.88
1921.88
1921.88
1911.78
1911.07
1920.53
1931.91
1921.32
1921.32
1921.32
1926.16
1936.22
1938.24
1943.83
1942.21
1942.21
1942.21
1951.04
1947.69
1948.47
1955.84
1950.89
1950.89
1950.89
1943.41
1961.82
1973.05
1969.75
1950.44
1950.44
1950.44
1973.42
1988.47
2003.37
2010.13
2029.54
2029.54
2029.54
1988.32
1980.5
1966.36
1959.62
1968.1
1968.1
1968.1
1968.1
1976.46
1997.09
2017.68
1998.42
1998.42
1998.42
1975.01
1989.51
1976.4
1966.8
1971.55
1971.55
1971.55
1971.55
1971.45
1963.36
1961.47
1965.83
1965.83
1965.83
1965.83
1960.5
1943.41
1928.83
1925.35
1925.35
1925.35
1925.35
1917.82
1912.29
1902.78
1906.61
1906.61
1906.61
1889.51
